id,bb_type,bb_name,city,area_code,log_report_type,priority,outage_duration,volume
2977,6,ADSL 2+, Rotterdam,13,30,Low,2,1
2977,6,ADSL 2+, Rotterdam,13,179,Low,2,32
2977,6,ADSL 2+, Rotterdam,13,248,Low,2,1
2977,6,ADSL 2+, Rotterdam,13,54,Low,2,4
2977,6,ADSL 2+, Rotterdam,13,68,Low,2,46
2977,6,ADSL 2+, Rotterdam,13,223,Low,2,2
2977,6,ADSL 2+, Rotterdam,13,170,Low,2,4
2977,7,Cable, Rotterdam,13,273,Low,2,2
2977,7,Cable, Rotterdam,13,222,Low,2,4
2977,7,Cable, Rotterdam,13,306,Low,2,3
2977,7,Cable, Rotterdam,13,118,Low,2,1
2977,7,Cable, Rotterdam,13,87,Low,2,4
2977,7,Cable, Rotterdam,13,209,Low,2,3
2977,7,Cable, Rotterdam,13,305,Low,2,6
2977,7,Cable, Rotterdam,13,30,Low,2,1
2977,7,Cable, Rotterdam,13,179,Low,2,32
2977,7,Cable, Rotterdam,13,248,Low,2,1
2977,7,Cable, Rotterdam,13,54,Low,2,4
2977,7,Cable, Rotterdam,13,68,Low,2,46
2977,7,Cable, Rotterdam,13,223,Low,2,2
2977,7,Cable, Rotterdam,13,170,Low,2,4
2977,8,ADSL 1, Rotterdam,13,273,Low,2,2
2977,8,ADSL 1, Rotterdam,13,222,Low,2,4
2977,8,ADSL 1, Rotterdam,13,306,Low,2,3
2977,8,ADSL 1, Rotterdam,13,118,Low,2,1
2977,8,ADSL 1, Rotterdam,13,87,Low,2,4
2977,8,ADSL 1, Rotterdam,13,209,Low,2,3
2977,8,ADSL 1, Rotterdam,13,305,Low,2,6
2977,8,ADSL 1, Rotterdam,13,30,Low,2,1
2977,8,ADSL 1, Rotterdam,13,179,Low,2,32
2977,8,ADSL 1, Rotterdam,13,248,Low,2,1
2977,8,ADSL 1, Rotterdam,13,54,Low,2,4
2977,8,ADSL 1, Rotterdam,13,68,Low,2,46
2977,8,ADSL 1, Rotterdam,13,223,Low,2,2
2977,8,ADSL 1, Rotterdam,13,170,Low,2,4
10224,7,Cable, Rotterdam,13,306,Critical,0,2
11616,7,Cable, Rotterdam,13,222,Critical,0,1
11616,7,Cable, Rotterdam,13,305,Critical,0,3
11616,7,Cable, Rotterdam,13,306,Critical,0,2
10158,7,Cable, Rotterdam,13,222,Critical,1,1
10158,7,Cable, Rotterdam,13,306,Critical,1,5
10158,7,Cable, Rotterdam,13,305,Critical,1,2
17665,7,Cable, Rotterdam,13,222,Critical,0,1
17665,7,Cable, Rotterdam,13,306,Critical,0,1
2496,8,ADSL 1, Rotterdam,13,77,Medium,0,1
217,8,ADSL 1, Rotterdam,13,179,Low,1,2
217,8,ADSL 1, Rotterdam,13,273,Low,1,2
217,8,ADSL 1, Rotterdam,13,345,Low,1,2
217,8,ADSL 1, Rotterdam,13,68,Low,1,2
217,6,ADSL 2+, Rotterdam,13,179,Low,1,2
217,6,ADSL 2+, Rotterdam,13,273,Low,1,2
217,6,ADSL 2+, Rotterdam,13,345,Low,1,2
217,6,ADSL 2+, Rotterdam,13,68,Low,1,2
3364,6,ADSL 2+, Rotterdam,13,118,Low,1,2
3364,6,ADSL 2+, Rotterdam,13,273,Low,1,1
3364,6,ADSL 2+, Rotterdam,13,30,Low,1,1
12741,4,Fiber 1, Rotterdam,13,170,Critical,1,1
12741,4,Fiber 1, Rotterdam,13,68,Critical,1,1
12741,8,ADSL 1, Rotterdam,13,170,Critical,1,1
12741,8,ADSL 1, Rotterdam,13,68,Critical,1,1
14079,2,ADSL 2, Antwerp,130,301,Medium,1,2
14079,2,ADSL 2, Antwerp,130,221,Medium,1,1
9737,2,ADSL 2, Antwerp,130,312,Medium,1,2
9737,2,ADSL 2, Antwerp,130,232,Medium,1,2
11269,2,ADSL 2, Antwerp,130,307,Critical,0,1
11269,2,ADSL 2, Antwerp,130,312,Critical,0,1
3248,2,ADSL 2, Antwerp,130,134,Low,0,1
3248,2,ADSL 2, Antwerp,130,301,Low,0,1
12869,2,ADSL 2, Antwerp,130,232,Medium,1,1
12869,2,ADSL 2, Antwerp,130,312,Medium,1,1
15226,2,ADSL 2, Antwerp,130,219,Low,1,1
15226,2,ADSL 2, Antwerp,130,134,Low,1,1
12305,2,ADSL 2, Milan,131,301,Medium,1,1
12305,2,ADSL 2, Milan,131,221,Medium,1,1
11024,2,ADSL 2, Milan,131,312,Critical,0,1
11024,2,ADSL 2, Milan,131,307,Critical,0,1
14294,2,ADSL 2, Barcelona,133,313,Medium,0,1
14294,2,ADSL 2, Barcelona,133,233,Medium,0,1
15650,2,ADSL 2, Barcelona,133,233,Medium,0,2
15650,2,ADSL 2, Barcelona,133,313,Medium,0,2
15650,2,ADSL 2, Barcelona,133,315,Medium,0,1
3480,2,ADSL 2, Barcelona,133,315,Medium,0,1
3480,2,ADSL 2, Barcelona,133,313,Medium,0,5
3480,2,ADSL 2, Barcelona,133,233,Medium,0,5
7840,2,ADSL 2, Barcelona,133,313,Medium,0,2
7840,2,ADSL 2, Barcelona,133,232,Medium,0,4
7840,2,ADSL 2, Barcelona,133,312,Medium,0,4
7840,2,ADSL 2, Barcelona,133,233,Medium,0,2
7840,2,ADSL 2, Barcelona,133,315,Medium,0,1
2488,2,ADSL 2, Barcelona,133,313,Medium,0,2
2488,2,ADSL 2, Barcelona,133,312,Medium,0,3
2488,2,ADSL 2, Barcelona,133,232,Medium,0,3
2488,2,ADSL 2, Barcelona,133,315,Medium,0,1
2488,2,ADSL 2, Barcelona,133,233,Medium,0,2
8640,2,ADSL 2, Barcelona,133,301,Medium,0,2
8640,2,ADSL 2, Barcelona,133,312,Medium,0,2
8640,2,ADSL 2, Barcelona,133,232,Medium,0,2
11278,2,ADSL 2, Barcelona,133,232,Medium,0,3
11278,2,ADSL 2, Barcelona,133,307,Medium,0,1
11278,2,ADSL 2, Barcelona,133,312,Medium,0,3
15401,2,ADSL 2, Barcelona,133,312,Medium,0,4
15401,2,ADSL 2, Barcelona,133,232,Medium,0,2
15562,2,ADSL 2, Barcelona,133,312,Medium,0,9
15562,2,ADSL 2, Barcelona,133,307,Medium,0,3
15562,2,ADSL 2, Barcelona,133,232,Medium,0,8
15293,2,ADSL 2, Barcelona,133,312,Low,1,1
15293,2,ADSL 2, Barcelona,133,134,Low,1,1
15293,2,ADSL 2, Barcelona,133,301,Low,1,2
15293,2,ADSL 2, Barcelona,133,221,Low,1,1
15293,2,ADSL 2, Barcelona,133,219,Low,1,1
15293,2,ADSL 2, Barcelona,133,232,Low,1,1
293,2,ADSL 2, Barcelona,133,312,Medium,1,1
293,2,ADSL 2, Barcelona,133,232,Medium,1,1
18535,2,ADSL 2, Barcelona,133,315,Medium,0,1
18535,2,ADSL 2, Barcelona,133,313,Medium,0,1
18535,2,ADSL 2, Barcelona,133,312,Medium,0,2
18535,2,ADSL 2, Barcelona,133,233,Medium,0,1
18535,2,ADSL 2, Barcelona,133,232,Medium,0,1
8071,2,ADSL 2, Barcelona,133,232,Medium,1,2
8071,2,ADSL 2, Barcelona,133,312,Medium,1,2
8777,2,ADSL 2, Barcelona,133,232,Medium,0,3
8777,2,ADSL 2, Barcelona,133,227,Medium,0,1
8777,2,ADSL 2, Barcelona,133,307,Medium,0,1
8777,2,ADSL 2, Barcelona,133,312,Medium,0,4
14273,2,ADSL 2, Porto,135,232,Medium,0,19
14273,2,ADSL 2, Porto,135,312,Medium,0,19
10789,2,ADSL 2, Porto,135,313,Medium,0,2
10789,2,ADSL 2, Porto,135,232,Medium,0,18
10789,2,ADSL 2, Porto,135,315,Medium,0,2
10789,2,ADSL 2, Porto,135,235,Medium,0,1
10789,2,ADSL 2, Porto,135,233,Medium,0,2
10789,2,ADSL 2, Porto,135,312,Medium,0,18
5873,2,ADSL 2, Porto,135,313,Medium,0,1
5873,2,ADSL 2, Porto,135,312,Medium,0,13
5873,2,ADSL 2, Porto,135,233,Medium,0,1
5873,2,ADSL 2, Porto,135,315,Medium,0,1
5873,2,ADSL 2, Porto,135,235,Medium,0,1
5873,2,ADSL 2, Porto,135,232,Medium,0,11
5957,2,ADSL 2, Porto,135,301,Low,0,1
5957,2,ADSL 2, Porto,135,221,Low,0,1
5957,2,ADSL 2, Porto,135,312,Low,0,1
5957,2,ADSL 2, Porto,135,219,Low,0,1
5957,2,ADSL 2, Porto,135,134,Low,0,1
5957,2,ADSL 2, Porto,135,232,Low,0,1
10416,2,ADSL 2, Porto,135,233,Medium,0,3
10416,2,ADSL 2, Porto,135,312,Medium,0,21
10416,2,ADSL 2, Porto,135,232,Medium,0,21
10416,2,ADSL 2, Porto,135,313,Medium,0,3
1914,2,ADSL 2, Porto,135,312,Medium,0,6
1914,2,ADSL 2, Porto,135,233,Medium,0,1
1914,2,ADSL 2, Porto,135,313,Medium,0,1
1914,2,ADSL 2, Porto,135,232,Medium,0,6
14040,2,ADSL 2, Porto,135,232,Medium,0,21
14040,2,ADSL 2, Porto,135,312,Medium,0,21
14040,2,ADSL 2, Porto,135,315,Medium,0,1
14040,2,ADSL 2, Porto,135,233,Medium,0,1
14040,2,ADSL 2, Porto,135,235,Medium,0,1
14040,2,ADSL 2, Porto,135,313,Medium,0,1
11430,2,ADSL 2, Porto,135,312,Low,0,12
11430,2,ADSL 2, Porto,135,313,Low,0,1
11430,2,ADSL 2, Porto,135,233,Low,0,1
11430,2,ADSL 2, Porto,135,219,Low,0,1
11430,2,ADSL 2, Porto,135,232,Low,0,12
5904,2,ADSL 2, Porto,135,232,Medium,0,24
5904,2,ADSL 2, Porto,135,233,Medium,0,8
5904,2,ADSL 2, Porto,135,235,Medium,0,3
5904,2,ADSL 2, Porto,135,312,Medium,0,23
5904,2,ADSL 2, Porto,135,313,Medium,0,9
5904,2,ADSL 2, Porto,135,315,Medium,0,6
18492,2,ADSL 2, Porto,135,312,Medium,0,25
18492,2,ADSL 2, Porto,135,315,Medium,0,2
18492,2,ADSL 2, Porto,135,232,Medium,0,26
18492,2,ADSL 2, Porto,135,233,Medium,0,1
18492,2,ADSL 2, Porto,135,313,Medium,0,2
7830,2,ADSL 2, Porto,135,233,Medium,0,1
7830,2,ADSL 2, Porto,135,313,Medium,0,1
7830,2,ADSL 2, Porto,135,232,Medium,0,24
7830,2,ADSL 2, Porto,135,312,Medium,0,24
16159,2,ADSL 2, Porto,135,233,Medium,0,1
16159,2,ADSL 2, Porto,135,312,Medium,0,24
16159,2,ADSL 2, Porto,135,232,Medium,0,21
16159,2,ADSL 2, Porto,135,313,Medium,0,2
5807,2,ADSL 2, Porto,135,233,Medium,0,2
5807,2,ADSL 2, Porto,135,313,Medium,0,2
5807,2,ADSL 2, Porto,135,232,Medium,0,25
5807,2,ADSL 2, Porto,135,312,Medium,0,25
16991,2,ADSL 2, Porto,135,315,Medium,0,2
16991,2,ADSL 2, Porto,135,313,Medium,0,2
16991,2,ADSL 2, Porto,135,233,Medium,0,2
16991,2,ADSL 2, Porto,135,312,Medium,0,18
16991,2,ADSL 2, Porto,135,232,Medium,0,16
2096,2,ADSL 2, Porto,135,312,Medium,0,15
2096,2,ADSL 2, Porto,135,232,Medium,0,15
14430,2,ADSL 2, Porto,135,233,Medium,0,1
14430,2,ADSL 2, Porto,135,232,Medium,0,17
14430,2,ADSL 2, Porto,135,315,Medium,0,1
14430,2,ADSL 2, Porto,135,313,Medium,0,1
14430,2,ADSL 2, Porto,135,312,Medium,0,17
14430,2,ADSL 2, Porto,135,235,Medium,0,1
7323,2,ADSL 2, Porto,135,312,Medium,0,14
7323,2,ADSL 2, Porto,135,232,Medium,0,14
12080,2,ADSL 2, Porto,135,232,Medium,0,5
12080,2,ADSL 2, Porto,135,312,Medium,0,5
12080,2,ADSL 2, Porto,135,233,Medium,0,4
12080,2,ADSL 2, Porto,135,313,Medium,0,4
4018,2,ADSL 2, Porto,135,232,Medium,0,7
4018,2,ADSL 2, Porto,135,312,Medium,0,7
11493,2,ADSL 2, Porto,135,301,Low,1,3
11493,2,ADSL 2, Porto,135,134,Low,1,4
11493,2,ADSL 2, Porto,135,312,Low,1,6
11493,2,ADSL 2, Porto,135,232,Low,1,4
11493,2,ADSL 2, Porto,135,189,Low,1,1
11493,2,ADSL 2, Porto,135,307,Low,1,3
11493,2,ADSL 2, Porto,135,219,Low,1,4
11493,2,ADSL 2, Porto,135,67,Low,1,1
11493,2,ADSL 2, Porto,135,95,Low,1,1
11493,8,ADSL 1, Porto,135,301,Low,1,3
11493,8,ADSL 1, Porto,135,134,Low,1,4
11493,8,ADSL 1, Porto,135,312,Low,1,6
11493,8,ADSL 1, Porto,135,232,Low,1,4
11493,8,ADSL 1, Porto,135,189,Low,1,1
11493,8,ADSL 1, Porto,135,307,Low,1,3
11493,8,ADSL 1, Porto,135,219,Low,1,4
11493,8,ADSL 1, Porto,135,67,Low,1,1
11493,8,ADSL 1, Porto,135,95,Low,1,1
3863,2,ADSL 2, Porto,135,232,Medium,0,6
3863,2,ADSL 2, Porto,135,312,Medium,0,7
1079,2,ADSL 2, Porto,135,232,Medium,1,1
1079,2,ADSL 2, Porto,135,312,Medium,1,2
17873,2,ADSL 2, Porto,135,312,Medium,1,2
17873,2,ADSL 2, Porto,135,232,Medium,1,2
18527,2,ADSL 2, Porto,135,301,Low,1,2
18527,2,ADSL 2, Porto,135,312,Low,1,1
18527,2,ADSL 2, Porto,135,219,Low,1,1
18527,2,ADSL 2, Porto,135,232,Low,1,1
18527,2,ADSL 2, Porto,135,221,Low,1,1
18527,2,ADSL 2, Porto,135,134,Low,1,1
4611,2,ADSL 2, Porto,135,232,Medium,0,24
4611,2,ADSL 2, Porto,135,312,Medium,0,27
2237,2,ADSL 2, Porto,135,232,Medium,0,26
2237,2,ADSL 2, Porto,135,312,Medium,0,26
17356,2,ADSL 2, Thessaloniki,136,232,Medium,0,10
17356,2,ADSL 2, Thessaloniki,136,312,Medium,0,10
12493,2,ADSL 2, Gothenburg,137,134,Low,0,1
12493,2,ADSL 2, Gothenburg,137,232,Low,0,2
12493,2,ADSL 2, Gothenburg,137,221,Low,0,1
12493,2,ADSL 2, Gothenburg,137,312,Low,0,2
12493,2,ADSL 2, Gothenburg,137,301,Low,0,1
3558,2,ADSL 2, Gothenburg,137,312,Medium,0,4
3558,2,ADSL 2, Gothenburg,137,307,Medium,0,1
3558,2,ADSL 2, Gothenburg,137,233,Medium,0,1
3558,2,ADSL 2, Gothenburg,137,232,Medium,0,4
3558,2,ADSL 2, Gothenburg,137,313,Medium,0,1
11937,2,ADSL 2, Bergen,139,312,Medium,0,10
11937,2,ADSL 2, Bergen,139,233,Medium,0,2
11937,2,ADSL 2, Bergen,139,232,Medium,0,10
11937,2,ADSL 2, Bergen,139,307,Medium,0,8
11937,2,ADSL 2, Bergen,139,227,Medium,0,6
11937,2,ADSL 2, Bergen,139,313,Medium,0,2
3954,2,ADSL 2, Bergen,139,313,Low,1,1
3954,2,ADSL 2, Bergen,139,134,Low,1,1
3954,2,ADSL 2, Bergen,139,307,Low,1,1
3954,2,ADSL 2, Bergen,139,312,Low,1,2
3954,2,ADSL 2, Bergen,139,219,Low,1,1
3954,2,ADSL 2, Bergen,139,301,Low,1,1
13384,2,ADSL 2, Bergen,139,227,Medium,1,2
13384,2,ADSL 2, Bergen,139,307,Medium,1,2
13384,2,ADSL 2, Bergen,139,312,Medium,1,2
13384,2,ADSL 2, Bergen,139,232,Medium,1,2
11633,2,ADSL 2, Bergen,139,312,Medium,1,2
11633,2,ADSL 2, Bergen,139,232,Medium,1,2
12384,8,ADSL 1, Aarhus,14,55,Low,0,5
12384,8,ADSL 1, Aarhus,14,171,Low,0,4
9294,2,ADSL 2, Tampere,140,134,Low,0,1
9294,2,ADSL 2, Tampere,140,219,Low,0,1
9294,2,ADSL 2, Tampere,140,312,Low,0,1
9294,2,ADSL 2, Tampere,140,301,Low,0,1
9294,2,ADSL 2, Tampere,140,307,Low,0,1
16788,2,ADSL 2, Saint Petersburg,141,312,Medium,0,2
16788,2,ADSL 2, Saint Petersburg,141,232,Medium,0,2
16312,2,ADSL 2, Saint Petersburg,141,312,Medium,0,2
16312,2,ADSL 2, Saint Petersburg,141,227,Medium,0,2
16312,2,ADSL 2, Saint Petersburg,141,232,Medium,0,2
16312,2,ADSL 2, Saint Petersburg,141,307,Medium,0,2
3849,2,ADSL 2, Saint Petersburg,141,301,Medium,1,2
3849,2,ADSL 2, Saint Petersburg,141,221,Medium,1,1
17021,2,ADSL 2, Saint Petersburg,141,307,Critical,0,1
17021,2,ADSL 2, Saint Petersburg,141,312,Critical,0,1
17021,2,ADSL 2, Saint Petersburg,141,309,Critical,0,1
12414,2,ADSL 2, Saint Petersburg,141,307,Medium,1,1
12414,2,ADSL 2, Saint Petersburg,141,232,Medium,1,1
12414,2,ADSL 2, Saint Petersburg,141,312,Medium,1,1
12414,2,ADSL 2, Saint Petersburg,141,227,Medium,1,1
10861,2,ADSL 2, Saint Petersburg,141,312,Critical,0,3
10861,2,ADSL 2, Saint Petersburg,141,95,Critical,0,1
10861,2,ADSL 2, Saint Petersburg,141,307,Critical,0,3
10861,2,ADSL 2, Saint Petersburg,141,358,Critical,0,1
10861,2,ADSL 2, Saint Petersburg,141,301,Critical,0,1
10861,2,ADSL 2, Saint Petersburg,141,357,Critical,0,1
5209,2,ADSL 2, Saint Petersburg,141,308,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,228,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,229,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,312,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,307,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,232,Medium,0,1
5209,2,ADSL 2, Saint Petersburg,141,309,Medium,0,1
10071,2,ADSL 2, Kraków,143,312,Medium,0,1
10071,2,ADSL 2, Kraków,143,232,Medium,0,1
6122,2,ADSL 2, Kharkiv,144,301,Low,0,1
6122,2,ADSL 2, Kharkiv,144,134,Low,0,1
6122,2,ADSL 2, Kharkiv,144,219,Low,0,1
6122,2,ADSL 2, Kharkiv,144,221,Low,0,1
7976,2,ADSL 2, Kharkiv,144,221,Medium,1,1
7976,2,ADSL 2, Kharkiv,144,301,Medium,1,2
13866,2,ADSL 2, Brno,145,312,Medium,0,2
13866,2,ADSL 2, Brno,145,227,Medium,0,1
13866,2,ADSL 2, Brno,145,232,Medium,0,2
13866,2,ADSL 2, Brno,145,307,Medium,0,1
13878,2,ADSL 2, Brno,145,301,Low,0,1
13878,2,ADSL 2, Brno,145,134,Low,0,1
16355,2,ADSL 2, Brno,145,227,Medium,1,1
16355,2,ADSL 2, Brno,145,232,Medium,1,1
16355,2,ADSL 2, Brno,145,312,Medium,1,1
16355,2,ADSL 2, Brno,145,307,Medium,1,1
3512,2,ADSL 2, Brno,145,301,Low,0,1
3512,2,ADSL 2, Brno,145,134,Low,0,1
3512,2,ADSL 2, Brno,145,219,Low,0,1
5777,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,1
5777,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,1
5777,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,1
2054,2,ADSL 2, Cluj-Napoca,147,313,Medium,0,2
2054,2,ADSL 2, Cluj-Napoca,147,227,Medium,0,2
2054,2,ADSL 2, Cluj-Napoca,147,233,Medium,0,1
2054,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,2
2054,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,2
2054,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,2
4064,2,ADSL 2, Cluj-Napoca,147,233,Medium,1,1
4064,2,ADSL 2, Cluj-Napoca,147,227,Medium,1,1
4064,2,ADSL 2, Cluj-Napoca,147,232,Medium,1,1
4064,2,ADSL 2, Cluj-Napoca,147,312,Medium,1,1
4064,2,ADSL 2, Cluj-Napoca,147,307,Medium,1,2
4064,2,ADSL 2, Cluj-Napoca,147,313,Medium,1,1
3388,2,ADSL 2, Cluj-Napoca,147,313,Medium,0,2
3388,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,5
3388,2,ADSL 2, Cluj-Napoca,147,227,Medium,0,6
3388,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,5
3388,2,ADSL 2, Cluj-Napoca,147,233,Medium,0,2
3388,2,ADSL 2, Cluj-Napoca,147,221,Medium,0,1
3388,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,8
3388,2,ADSL 2, Cluj-Napoca,147,301,Medium,0,1
14413,2,ADSL 2, Cluj-Napoca,147,312,Critical,0,1
10989,2,ADSL 2, Cluj-Napoca,147,233,Medium,0,3
10989,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,4
10989,2,ADSL 2, Cluj-Napoca,147,313,Medium,0,3
10989,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,4
10989,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,3
10989,2,ADSL 2, Cluj-Napoca,147,227,Medium,0,3
10630,2,ADSL 2, Cluj-Napoca,147,313,Medium,0,1
10630,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,1
10630,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,1
10630,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,1
16630,2,ADSL 2, Cluj-Napoca,147,221,Medium,0,1
16630,2,ADSL 2, Cluj-Napoca,147,301,Medium,0,1
81,2,ADSL 2, Cluj-Napoca,147,312,Critical,0,1
81,2,ADSL 2, Cluj-Napoca,147,307,Critical,0,1
81,2,ADSL 2, Cluj-Napoca,147,313,Critical,0,1
11315,2,ADSL 2, Cluj-Napoca,147,307,Medium,0,3
11315,2,ADSL 2, Cluj-Napoca,147,312,Medium,0,3
11315,2,ADSL 2, Cluj-Napoca,147,313,Medium,0,2
11315,2,ADSL 2, Cluj-Napoca,147,233,Medium,0,1
11315,2,ADSL 2, Cluj-Napoca,147,227,Medium,0,2
11315,2,ADSL 2, Cluj-Napoca,147,232,Medium,0,2
14284,2,ADSL 2, Cluj-Napoca,147,312,Critical,0,3
14995,2,ADSL 2, Cluj-Napoca,147,232,Medium,1,1
14995,2,ADSL 2, Cluj-Napoca,147,312,Medium,1,1
1790,2,ADSL 2, Debrecen,148,227,Medium,0,1
1790,2,ADSL 2, Debrecen,148,232,Medium,0,1
364,2,ADSL 2, Debrecen,148,232,Medium,0,1
364,2,ADSL 2, Debrecen,148,312,Medium,0,1
14761,2,ADSL 2, Novi Sad,149,312,Medium,0,1
14761,2,ADSL 2, Novi Sad,149,232,Medium,0,1
14761,2,ADSL 2, Novi Sad,149,315,Medium,0,1
14761,2,ADSL 2, Novi Sad,149,313,Medium,0,1
12409,2,ADSL 2, Novi Sad,149,307,Medium,0,2
12409,2,ADSL 2, Novi Sad,149,312,Medium,0,2
12409,2,ADSL 2, Novi Sad,149,227,Medium,0,2
12409,2,ADSL 2, Novi Sad,149,232,Medium,0,2
11083,2,ADSL 2, Novi Sad,149,227,Medium,0,1
11083,2,ADSL 2, Novi Sad,149,232,Medium,0,3
11083,2,ADSL 2, Novi Sad,149,233,Medium,0,4
11083,2,ADSL 2, Novi Sad,149,307,Medium,0,1
11083,2,ADSL 2, Novi Sad,149,312,Medium,0,3
11083,2,ADSL 2, Novi Sad,149,235,Medium,0,1
11083,2,ADSL 2, Novi Sad,149,315,Medium,0,1
11083,2,ADSL 2, Novi Sad,149,313,Medium,0,4
14155,2,ADSL 2, Novi Sad,149,313,Medium,0,2
14155,2,ADSL 2, Novi Sad,149,233,Medium,0,2
14155,2,ADSL 2, Novi Sad,149,235,Medium,0,57
14155,2,ADSL 2, Novi Sad,149,315,Medium,0,60
99,2,ADSL 2, Novi Sad,149,233,Medium,0,2
99,2,ADSL 2, Novi Sad,149,315,Medium,0,124
99,2,ADSL 2, Novi Sad,149,312,Medium,0,2
99,2,ADSL 2, Novi Sad,149,235,Medium,0,122
99,2,ADSL 2, Novi Sad,149,232,Medium,0,2
99,2,ADSL 2, Novi Sad,149,313,Medium,0,2
5040,2,ADSL 2, Novi Sad,149,313,Medium,0,1
5040,2,ADSL 2, Novi Sad,149,235,Medium,0,13
5040,2,ADSL 2, Novi Sad,149,233,Medium,0,1
5040,2,ADSL 2, Novi Sad,149,315,Medium,0,14
11067,2,ADSL 2, Novi Sad,149,315,Medium,0,1
11067,2,ADSL 2, Novi Sad,149,232,Medium,0,3
11067,2,ADSL 2, Novi Sad,149,312,Medium,0,3
11067,2,ADSL 2, Novi Sad,149,313,Medium,0,1
11067,2,ADSL 2, Novi Sad,149,307,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,313,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,312,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,233,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,307,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,232,Medium,0,2
14968,2,ADSL 2, Novi Sad,149,227,Medium,0,2
7306,2,ADSL 2, Novi Sad,149,307,Medium,0,1
7306,2,ADSL 2, Novi Sad,149,312,Medium,0,5
7306,2,ADSL 2, Novi Sad,149,233,Medium,0,3
7306,2,ADSL 2, Novi Sad,149,227,Medium,0,1
7306,2,ADSL 2, Novi Sad,149,232,Medium,0,5
7306,2,ADSL 2, Novi Sad,149,313,Medium,0,3
15741,2,ADSL 2, Novi Sad,149,312,Medium,0,2
15741,2,ADSL 2, Novi Sad,149,313,Medium,0,2
15741,2,ADSL 2, Novi Sad,149,233,Medium,0,2
15741,2,ADSL 2, Novi Sad,149,235,Medium,0,1
15741,2,ADSL 2, Novi Sad,149,315,Medium,0,1
15741,2,ADSL 2, Novi Sad,149,232,Medium,0,2
15137,2,ADSL 2, Novi Sad,149,232,Medium,0,1
15137,2,ADSL 2, Novi Sad,149,312,Medium,0,1
15137,2,ADSL 2, Novi Sad,149,307,Medium,0,1
15137,2,ADSL 2, Novi Sad,149,235,Medium,0,1
15137,2,ADSL 2, Novi Sad,149,315,Medium,0,1
12605,2,ADSL 2, Novi Sad,149,227,Medium,0,1
12605,2,ADSL 2, Novi Sad,149,307,Medium,0,1
12605,2,ADSL 2, Novi Sad,149,235,Medium,0,1
12605,2,ADSL 2, Novi Sad,149,232,Medium,0,4
12605,2,ADSL 2, Novi Sad,149,313,Medium,0,2
12605,2,ADSL 2, Novi Sad,149,312,Medium,0,4
12605,2,ADSL 2, Novi Sad,149,233,Medium,0,2
10577,2,ADSL 2, Novi Sad,149,307,Medium,0,2
10577,2,ADSL 2, Novi Sad,149,312,Medium,0,7
10577,2,ADSL 2, Novi Sad,149,313,Medium,0,3
10577,2,ADSL 2, Novi Sad,149,232,Medium,0,5
10577,2,ADSL 2, Novi Sad,149,233,Medium,0,3
391,2,ADSL 2, Novi Sad,149,232,Medium,0,1
391,2,ADSL 2, Novi Sad,149,227,Medium,0,1
391,2,ADSL 2, Novi Sad,149,315,Medium,0,1
391,2,ADSL 2, Novi Sad,149,313,Medium,0,3
391,2,ADSL 2, Novi Sad,149,233,Medium,0,2
16281,2,ADSL 2, Novi Sad,149,307,Medium,0,1
16281,2,ADSL 2, Novi Sad,149,233,Medium,0,1
16281,2,ADSL 2, Novi Sad,149,312,Medium,0,2
16281,2,ADSL 2, Novi Sad,149,313,Medium,0,2
16281,2,ADSL 2, Novi Sad,149,232,Medium,0,1
8136,2,ADSL 2, Novi Sad,149,312,Critical,0,1
83,2,ADSL 2, Novi Sad,149,313,Medium,0,1
83,2,ADSL 2, Novi Sad,149,232,Medium,0,2
83,2,ADSL 2, Novi Sad,149,312,Medium,0,3
11591,2,ADSL 2, Novi Sad,149,233,Medium,1,1
11591,2,ADSL 2, Novi Sad,149,313,Medium,1,1
13834,2,ADSL 2, Novi Sad,149,312,Medium,0,2
13834,2,ADSL 2, Novi Sad,149,232,Medium,0,1
